,ant1,ant2,bchan,echan,freqid,bif,eif,stokesRR,stokesLL,stokesRL,stokesLR,source,subarray,timerange1,timerange2,reason
329,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:24,+001:02:14:26,BAD ACSCL SOLUTION      
330,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:24,+001:02:14:26,BAD ACSCL SOLUTION      
331,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:26,+001:02:14:26,BAD ACSCL SOLUTION      
332,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:26,+001:02:14:26,BAD ACSCL SOLUTION      
333,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:27,+001:02:14:27,BAD ACSCL SOLUTION      
334,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:27,+001:02:14:27,BAD ACSCL SOLUTION      
335,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:27,+001:02:14:29,BAD ACSCL SOLUTION      
336,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:29,+001:02:14:29,BAD ACSCL SOLUTION      
337,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:29,+001:02:14:31,BAD ACSCL SOLUTION      
338,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:31,+001:02:14:31,BAD ACSCL SOLUTION      
339,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:31,+001:02:14:33,BAD ACSCL SOLUTION      
340,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:33,+001:02:14:33,BAD ACSCL SOLUTION      
341,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:33,+001:02:14:35,BAD ACSCL SOLUTION      
342,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:35,+001:02:14:35,BAD ACSCL SOLUTION      
343,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:35,+001:02:14:37,BAD ACSCL SOLUTION      
344,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:37,+001:02:14:37,BAD ACSCL SOLUTION      
345,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:37,+001:02:14:38,BAD ACSCL SOLUTION      
346,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:38,+001:02:14:40,BAD ACSCL SOLUTION      
347,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:40,+001:02:14:40,BAD ACSCL SOLUTION      
348,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:40,+001:02:14:42,BAD ACSCL SOLUTION      
349,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:42,+001:02:14:42,BAD ACSCL SOLUTION      
350,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:42,+001:02:14:44,BAD ACSCL SOLUTION      
351,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:44,+001:02:14:44,BAD ACSCL SOLUTION      
352,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:44,+001:02:14:44,BAD ACSCL SOLUTION      
353,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:44,+001:02:14:46,BAD ACSCL SOLUTION      
354,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:46,+001:02:14:46,BAD ACSCL SOLUTION      
355,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:46,+001:02:14:48,BAD ACSCL SOLUTION      
356,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:48,+001:02:14:48,BAD ACSCL SOLUTION      
357,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:48,+001:02:14:49,BAD ACSCL SOLUTION      
358,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:49,+001:02:14:51,BAD ACSCL SOLUTION      
359,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:51,+001:02:14:51,BAD ACSCL SOLUTION      
360,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:51,+001:02:14:51,BAD ACSCL SOLUTION      
361,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:51,+001:02:14:53,BAD ACSCL SOLUTION      
362,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:53,+001:02:14:53,BAD ACSCL SOLUTION      
363,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:53,+001:02:14:55,BAD ACSCL SOLUTION      
364,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:55,+001:02:14:55,BAD ACSCL SOLUTION      
365,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:55,+001:02:14:57,BAD ACSCL SOLUTION      
366,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:57,+001:02:14:57,BAD ACSCL SOLUTION      
367,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:57,+001:02:14:59,BAD ACSCL SOLUTION      
368,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:59,+001:02:14:59,BAD ACSCL SOLUTION      
369,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:14:59,+001:02:15:00,BAD ACSCL SOLUTION      
370,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:00,+001:02:15:02,BAD ACSCL SOLUTION      
371,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:00,+001:02:15:02,BAD ACSCL SOLUTION      
372,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:02,+001:02:15:02,BAD ACSCL SOLUTION      
373,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:02,+001:02:15:02,BAD ACSCL SOLUTION      
374,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:02,+001:02:15:04,BAD ACSCL SOLUTION      
375,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:04,+001:02:15:04,BAD ACSCL SOLUTION      
376,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:04,+001:02:15:04,BAD ACSCL SOLUTION      
377,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:04,+001:02:15:06,BAD ACSCL SOLUTION      
378,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:04,+001:02:15:06,BAD ACSCL SOLUTION      
379,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:06,+001:02:15:06,BAD ACSCL SOLUTION      
380,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:06,+001:02:15:06,BAD ACSCL SOLUTION      
381,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:06,+001:02:15:06,BAD ACSCL SOLUTION      
382,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:06,+001:02:15:08,BAD ACSCL SOLUTION      
383,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:06,+001:02:15:08,BAD ACSCL SOLUTION      
384,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:08,+001:02:15:08,BAD ACSCL SOLUTION      
385,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:08,+001:02:15:10,BAD ACSCL SOLUTION      
386,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:10,+001:02:15:10,BAD ACSCL SOLUTION      
387,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:10,+001:02:15:12,BAD ACSCL SOLUTION      
388,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:12,+001:02:15:13,BAD ACSCL SOLUTION      
389,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:13,+001:02:15:13,BAD ACSCL SOLUTION      
390,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:13,+001:02:15:15,BAD ACSCL SOLUTION      
391,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:15,+001:02:15:15,BAD ACSCL SOLUTION      
392,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:15,+001:02:15:17,BAD ACSCL SOLUTION      
393,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:17,+001:02:15:17,BAD ACSCL SOLUTION      
394,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:17,+001:02:15:19,BAD ACSCL SOLUTION      
395,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:19,+001:02:15:19,BAD ACSCL SOLUTION      
396,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:19,+001:02:15:21,BAD ACSCL SOLUTION      
397,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:21,+001:02:15:21,BAD ACSCL SOLUTION      
398,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:21,+001:02:15:23,BAD ACSCL SOLUTION      
399,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:21,+001:02:15:23,BAD ACSCL SOLUTION      
400,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:23,+001:02:15:24,BAD ACSCL SOLUTION      
401,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:24,+001:02:15:24,BAD ACSCL SOLUTION      
402,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:24,+001:02:15:24,BAD ACSCL SOLUTION      
403,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:24,+001:02:15:26,BAD ACSCL SOLUTION      
404,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:26,+001:02:15:26,BAD ACSCL SOLUTION      
405,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:26,+001:02:15:28,BAD ACSCL SOLUTION      
406,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:28,+001:02:15:28,BAD ACSCL SOLUTION      
407,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:28,+001:02:15:30,BAD ACSCL SOLUTION      
408,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:30,+001:02:15:30,BAD ACSCL SOLUTION      
409,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:30,+001:02:15:32,BAD ACSCL SOLUTION      
410,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:32,+001:02:15:32,BAD ACSCL SOLUTION      
411,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:32,+001:02:15:34,BAD ACSCL SOLUTION      
412,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:34,+001:02:15:34,BAD ACSCL SOLUTION      
413,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:35,+001:02:15:35,BAD ACSCL SOLUTION      
414,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:35,+001:02:15:37,BAD ACSCL SOLUTION      
415,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:37,+001:02:15:37,BAD ACSCL SOLUTION      
416,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:37,+001:02:15:39,BAD ACSCL SOLUTION      
417,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:39,+001:02:15:39,BAD ACSCL SOLUTION      
418,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:39,+001:02:15:41,BAD ACSCL SOLUTION      
419,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:15:41,+001:02:15:41,BAD ACSCL SOLUTION      
420,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:16:30,+001:02:16:30,BAD ACSCL SOLUTION      
421,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:16:30,+001:02:16:32,BAD ACSCL SOLUTION      
422,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:16:32,+001:02:16:32,BAD ACSCL SOLUTION      
423,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:04,+001:02:19:06,BAD ACSCL SOLUTION      
424,JC,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:04,+001:02:19:06,BAD ACSCL SOLUTION      
425,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:04,+001:02:19:06,BAD ACSCL SOLUTION      
426,JC,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:06,+001:02:19:06,BAD ACSCL SOLUTION      
427,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:06,+001:02:19:06,BAD ACSCL SOLUTION      
428,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:06,+001:02:19:06,BAD ACSCL SOLUTION      
429,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:06,+001:02:19:08,BAD ACSCL SOLUTION      
430,JC,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:06,+001:02:19:08,BAD ACSCL SOLUTION      
431,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:06,+001:02:19:08,BAD ACSCL SOLUTION      
432,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:08,+001:02:19:08,BAD ACSCL SOLUTION      
433,JC,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:08,+001:02:19:08,BAD ACSCL SOLUTION      
434,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:08,+001:02:19:08,BAD ACSCL SOLUTION      
435,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:08,+001:02:19:10,BAD ACSCL SOLUTION      
436,JC,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:08,+001:02:19:10,BAD ACSCL SOLUTION      
437,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:08,+001:02:19:10,BAD ACSCL SOLUTION      
438,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:10,+001:02:19:10,BAD ACSCL SOLUTION      
439,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:10,+001:02:19:10,BAD ACSCL SOLUTION      
440,JC,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:10,+001:02:19:10,BAD ACSCL SOLUTION      
441,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:10,+001:02:19:12,BAD ACSCL SOLUTION      
442,JC,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:10,+001:02:19:12,BAD ACSCL SOLUTION      
443,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:10,+001:02:19:12,BAD ACSCL SOLUTION      
444,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:12,+001:02:19:12,BAD ACSCL SOLUTION      
445,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:12,+001:02:19:12,BAD ACSCL SOLUTION      
446,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:12,+001:02:19:14,BAD ACSCL SOLUTION      
447,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:12,+001:02:19:14,BAD ACSCL SOLUTION      
448,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:12,+001:02:19:14,BAD ACSCL SOLUTION      
449,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:14,+001:02:19:14,BAD ACSCL SOLUTION      
450,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:14,+001:02:19:14,BAD ACSCL SOLUTION      
451,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:15,+001:02:19:15,BAD ACSCL SOLUTION      
452,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:15,+001:02:19:15,BAD ACSCL SOLUTION      
453,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:15,+001:02:19:17,BAD ACSCL SOLUTION      
454,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:15,+001:02:19:17,BAD ACSCL SOLUTION      
455,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:17,+001:02:19:17,BAD ACSCL SOLUTION      
456,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:17,+001:02:19:17,BAD ACSCL SOLUTION      
457,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:17,+001:02:19:19,BAD ACSCL SOLUTION      
458,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:17,+001:02:19:19,BAD ACSCL SOLUTION      
459,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:19,+001:02:19:19,BAD ACSCL SOLUTION      
460,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:19,+001:02:19:19,BAD ACSCL SOLUTION      
461,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:19,+001:02:19:21,BAD ACSCL SOLUTION      
462,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:19,+001:02:19:21,BAD ACSCL SOLUTION      
463,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:21,+001:02:19:21,BAD ACSCL SOLUTION      
464,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:21,+001:02:19:23,BAD ACSCL SOLUTION      
465,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:23,+001:02:19:23,BAD ACSCL SOLUTION      
466,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:23,+001:02:19:25,BAD ACSCL SOLUTION      
467,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:25,+001:02:19:25,BAD ACSCL SOLUTION      
468,SR,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:26,+001:02:19:26,BAD ACSCL SOLUTION      
469,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:32,+001:02:19:32,BAD ACSCL SOLUTION      
470,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:32,+001:02:19:34,BAD ACSCL SOLUTION      
471,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:19:34,+001:02:19:34,BAD ACSCL SOLUTION      
472,LM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:25:37,+001:02:25:39,BAD ACSCL SOLUTION      
473,LM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:25:39,+001:02:25:39,BAD ACSCL SOLUTION      
474,LM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:25:39,+001:02:25:41,BAD ACSCL SOLUTION      
475,LM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:25:41,+001:02:25:41,BAD ACSCL SOLUTION      
476,LM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:25:42,+001:02:25:42,BAD ACSCL SOLUTION      
477,LM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:02:25:42,+001:02:25:44,BAD ACSCL SOLUTION      
478,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:12:40,+001:03:12:42,BAD ACSCL SOLUTION      
479,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:14:32,+001:03:14:34,BAD ACSCL SOLUTION      
480,AZ,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:25:01,+001:03:25:01,BAD ACSCL SOLUTION      
481,AZ,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:25:01,+001:03:25:03,BAD ACSCL SOLUTION      
482,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:45:32,+001:03:45:34,BAD ACSCL SOLUTION      
483,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:45:34,+001:03:45:34,BAD ACSCL SOLUTION      
484,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:45:35,+001:03:45:35,BAD ACSCL SOLUTION      
485,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:46:10,+001:03:46:12,BAD ACSCL SOLUTION      
486,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:46:12,+001:03:46:12,BAD ACSCL SOLUTION      
487,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:46:12,+001:03:46:14,BAD ACSCL SOLUTION      
488,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:46:14,+001:03:46:14,BAD ACSCL SOLUTION      
489,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:46:14,+001:03:46:14,BAD ACSCL SOLUTION      
490,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:47:11,+001:03:47:11,BAD ACSCL SOLUTION      
491,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:47:11,+001:03:47:11,BAD ACSCL SOLUTION      
492,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:47:11,+001:03:47:13,BAD ACSCL SOLUTION      
493,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:47:13,+001:03:47:13,BAD ACSCL SOLUTION      
